,ScoutId,MatchKey,Alliance,DriverStation,TeamNumber,Preloaded,AutoGrid,AutoMissed,Mobile,AutoAttemptedCharge,AutoChargingState,AutoNotes,TeleopGrid,TeleopMissed,TeleopNotes,EndgameAttemptedCharge,EndgameFinalCharge,FinalChargeTime,EndgameNotes,Disable,Tippy,DefenseTime,DefenseRating,DriverRating,RatingNotes
269,Chris,qm69,red,1,1123,true,9Lcone|8M|8H,0.0,1.0,None,,,3Lcone|3H|2Lcone|1Lcone|1H,0.0,,Engage,Dock,,,0.0,0.0,0.0,0.0,0.0,
270,Shashwat,qm69,red,3,7428,false,2H,0.0,0.0,None,None,,9M|7M|6M|4M,0.0,,Engage,None,,,0.0,0.0,0.0,0.0,0.0,
271,sarah,qm69,red,2,8717,true,5H,0.0,0.0,Engage,None,slid off,5M|4Lcube|2M|1M|1M,0.0,,Engage,Park,,,0.0,1.0,0.0,0.0,2.0,
272,Owen,qm7,blue,2,177,false,2M|9M|9M,0.0,0.0,None,,,1Lcone|2Lcube|3H|4H|6H|7M|7H|8M|9M,0.0,,Engage,Dock,,,0.0,0.0,20.0,1.0,5.0,
273,Joshua,qm7,blue,3,3767,true,5H,0.0,0.0,Engage,Engage,Careful engage ,1H|3H|5M|7H,0.0,Slow tippy driving| vulnerable to defenseGood use of air traffic control sticks to efficiently do collection from station,Engage,Engage,5,,0.0,1.0,20.0,1.0,4.0,
274,Suzy,qm7,blue,1,5665,true,8H,0.0,1.0,None,None,,9Lcone,2.0,,None,None,,,0.0,1.0,0.0,0.0,0.0,Tipped over
275,Aran and Aran,qm7,red,1,11,true,8H|7H,0.0,1.0,None,None, | ,9H|4H,0.0,Disabled mid match  | Disabled mid match ,None,None,, | ,1.0,0.0,0.0,0.0,4.0, | 
276,Amogh,qm7,red,2,1466,true,5H,0.0,0.0,Engage,Engage,,9M|9H|8H|6Lcone|5M|4Lcone,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,2.0,
277,Arav and Arav,qm7,red,3,8015,false,2Lcone,0.0,1.0,None,None, | ,1Lcube,0.0, | ,Engage,Engage,, | ,1.0,0.0,0.0,0.0,2.0, | 
278,Suzy,qm70,blue,1,4112,false,1Lcone,0.0,0.0,None,None,,,0.0,,Engage,Engage,,,1.0,0.0,0.0,0.0,3.0,Battery issues and disable
279,Joshua,qm70,blue,3,5172,true,5Lcube,0.0,0.0,Engage,Engage,,3H|4H,0.0,Intake broke down switched to defense ,Engage,Engage,10,,0.0,0.0,80.0,5.0,5.0,Good driving and would be a good teammate to have for defense In picklist
280,Owen,qm70,blue,2,8808,true,,1.0,0.0,None,,,2Lcube|2M|5M|8M,1.0,,Engage,Dock,,,0.0,0.0,0.0,0.0,1.0,
281,Chris,qm70,red,1,857,true,7H|6Lcube,1.0,0.0,None,,,6M|3M|3H|1M|1H,0.0,,Engage,None,,,1.0,0.0,0.0,0.0,0.0,
282,Shashwat,qm70,red,3,2960,false,5H,0.0,1.0,Engage,Engage,,8H|7H|6H|4M|4H|2H,0.0,,Engage,Park,,Another robot disabled on charge station which is why they couldnt engage,0.0,0.0,0.0,0.0,0.0,
283,sarah,qm70,red,2,6817,true,,0.0,0.0,None,None,,2M,0.0,,None,,,,0.0,1.0,100.0,1.0,1.0,they just got pushed around
284,Owen,qm71,blue,2,955,true,,2.0,0.0,None,,,3H|4H|5H,0.0,,Engage,Dock,,,0.0,1.0,0.0,0.0,1.0,
285,Suzy,qm71,blue,1,8847,true,,0.0,0.0,None,,,1Lcube|2Lcube|3Lcube|4Lcube|8Lcube,0.0,,Engage,Engage,,,0.0,0.0,20.0,2.0,0.0,Intakes electrical broke
286,Joshua,qm71,blue,3,9084,true,6H,0.0,1.0,Engage,Engage,Impressive auto ,1Lcube|1M|1H|2M|2H|3Lcone|3H,1.0,Good driving and opportunistic defense ,None,,,Did not help w endgame,0.0,0.0,60.0,4.0,4.0,Good team overall 
287,Chris,qm71,red,1,1816,false,6H,0.0,1.0,Engage,Engage,,4Lcone|3M|3H|2M|2H|1M,0.0,,Engage,Engage,2,,0.0,1.0,0.0,0.0,0.0,
288,sarah,qm71,red,2,3478,true,1H,0.0,1.0,None,,,6M|5M|5H|4M|4H,1.0,,Engage,Engage,4,,0.0,0.0,0.0,0.0,3.0,
289,Shashwat,qm71,red,3,5553,true,9Lcube,0.0,1.0,None,None,,9H|7H,0.0,,None,None,,,1.0,0.0,0.0,0.0,3.0,
290,Suzy,qm72,blue,1,4069,true,2H,1.0,0.0,None,None,,6Lcone|7M|8M|8H|9Lcone|9M,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
291,Owen,qm72,blue,2,4099,true,9H,0.0,0.0,None,,,2Lcone|6H|7H,1.0,,None,,,,0.0,0.0,80.0,4.0,0.0,
292,Joshua,qm72,blue,3,4909,true,5H,0.0,1.0,Engage,Engage,,1Lcube|1M|1H|2Lcube|2M|3M|3H|4Lcube,0.0,,Engage,Engage,5,,0.0,0.0,20.0,3.0,4.0,Good driving 
293,sarah,qm72,red,2,1538,true,9H|8Lcone|8H,0.0,1.0,None,None,,8H|7Lcone|7M|7H|6H|4H,1.0,,Engage,Engage,6,,0.0,0.0,0.0,0.0,5.0,
294,Chris,qm72,red,1,4522,true,,0.0,0.0,None,,,4M|3M|3H|2H|1M|1H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
295,Shashwat,qm72,red,3,9030,true,,0.0,0.0,None,None,,5H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
296,Owen,qm73,blue,2,5135,true,2H,0.0,0.0,None,,,1H|2Lcone|3H|4H|6H|7H|9H,0.0,,None,,,,0.0,0.0,0.0,0.0,4.0,
297,Suzy,qm73,blue,1,8016,false,8H,0.0,1.0,None,None,,1M|2M|3M|5H,0.0,,Engage,Dock,,,0.0,0.0,0.0,0.0,0.0,
298,Rachel,qm73,red,2,2642,true,8H|7H,0.0,1.0,None,None,,9M|9H|8M|7Lcone|7M|6M,0.0,,None,Dock,,,0.0,0.0,0.0,0.0,0.0,
299,Shashwat,qm73,red,3,3932,false,6H,0.0,1.0,None,None,,5Lcube|4Lcube|4H|3M,0.0,,Engage,None,,,0.0,0.0,0.0,0.0,0.0,
300,Chris,qm73,red,1,8592,true,3H|2H,0.0,1.0,None,,,6H|5M|5H|3M|2M|1Lcone|1M|1M|1H,1.0,,Engage,None,,,0.0,0.0,0.0,0.0,0.0,
301,Suzy,qm74,blue,1,1501,true,1H|2M,0.0,1.0,None,None,,6M|7H|8Lcube|9M|9H,0.0,,None,None,,,0.0,0.0,0.0,0.0,4.0,
302,Owen,qm74,blue,2,4905,true,,1.0,0.0,None,,,4M|6Lcube|6M|8M|8H,0.0,,Engage,Dock,,,0.0,0.0,20.0,2.0,0.0,
303,Joshua,qm74,blue,3,5804,true,4H,0.0,1.0,Engage,Engage,,1M|2M|2H|3H|4Lcube|5H|6M|6H,0.0,Avoids charge station whileCycling ,Engage,Engage,6,,0.0,0.0,0.0,0.0,5.0,Completely avoids defense 
304,Shashwat,qm74,red,3,1466,true,5H,0.0,1.0,Engage,Engage,,8M|6Lcube|6M|6H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
305,Chris,qm74,red,1,1746,false,2H|1Lcube,0.0,1.0,None,,,6H|4H|3Lcone|3M|3H|2M|1M|1H,0.0,,Engage,Engage,5,,0.0,0.0,0.0,0.0,0.0,
306,sarah,qm74,red,2,6909,true,,0.0,1.0,None,,,5Lcube|2Lcube,0.0,,None,Park,,,0.0,0.0,0.0,0.0,1.0,
307,Owen,qm75,blue,2,4145,true,1H,0.0,0.0,None,,,2H|4H|5H|6H|7H|9H,0.0,,Engage,Dock,,,0.0,0.0,20.0,1.0,4.0,
308,Suzy,qm75,blue,1,5274,true,5Lcube,0.0,0.0,Engage,Engage,,4M|7M|8H|9M,0.0,,Engage,Engage,12,,0.0,0.0,0.0,0.0,4.0,
309,Joshua,qm75,blue,3,7285,true,8M,0.0,1.0,None,,,1M|2M|3M|3H|4M,0.0,Good cycling speed paired with opportunistic defense on the lighter side,Engage,Engage,5,,0.0,0.0,40.0,4.0,5.0,Very efficient Prioritized cycling speed 
310,Shashwat,qm75,red,3,195,false,9Lcube|8M,1.0,1.0,None,None,,9M|9H|8H|7M|7H|6M|6H|5M|3M,0.0,,Engage,None,,,0.0,0.0,0.0,0.0,0.0,
311,sarah,qm75,red,2,3767,true,5H,0.0,1.0,Engage,Engage,,4Lcone|4M|4H|3H|2M|1M,0.0,,Engage,Park,,,0.0,0.0,0.0,0.0,0.0,
312,Chris,qm75,red,1,5338,true,1H,0.0,1.0,None,,,8H,0.0,,Engage,Dock,,,0.0,0.0,80.0,2.0,0.0,
313,Nikhil,qm76,blue,1,900,true,1H,0.0,1.0,None,,,5M|7Lcone|7H|8H|9M|9M,0.0,,None,Park,,,0.0,0.0,0.0,0.0,3.0,
314,Arav,qm76,blue,2,1468,true,9M|9H,0.0,1.0,None,None,,2Lcone|4M|5M|5H|6H,1.0,,Engage,Engage,6,,0.0,0.0,0.0,0.0,4.0,
315,Amogh,qm76,blue,3,3003,false,3H,0.0,1.0,Engage,Engage,,1M|2H|3M|3H|4H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,2.0,
316,Blen,qm76,red,2,1023,true,2M|1M,0.0,1.0,None,,,9Lcube|9M|8Lcube|7M|6Lcube|6M|3M,0.0,quick when intaking from double substation ,Engage,Dock,,,0.0,0.0,0.0,0.0,5.0,good at maneuvering through robots and overall fast 
317,Aran,qm76,red,1,4419,true,4H,0.0,1.0,Engage,Dock,,5M|3H|2H|1H,0.0,,None,Park,,,0.0,0.0,0.0,0.0,0.0,
318,alexander,qm76,red,3,5990,true,9H|8H,0.0,1.0,None,None,,8M|7H|6Lcube|6H|5Lcube|5H|3Lcone,0.0,,Engage,Dock,,,0.0,0.0,0.0,0.0,4.0,
319,Amogh,qm77,blue,3,11,true,4H,0.0,1.0,Engage,Dock,,1Lcube|1M|1H|3M|3H|5M|5H,0.0,,None,None,,,0.0,0.0,0.0,0.0,4.0,
320,Nikhil,qm77,blue,1,1629,true,2H,0.0,1.0,None,None,,3M|4M|4H|6M|7H|8M,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
321,Arav,qm77,blue,2,5006,true,9H,0.0,1.0,None,None,,2Lcube|2M|4Lcube|5H|9M,0.0,,Engage,Engage,3,,0.0,1.0,0.0,0.0,0.0,
322,alexander,qm77,red,3,3572,true,,2.0,1.0,None,None,,9M|9H|7M|7H,0.0,,Engage,Engage,,Double Engage,0.0,0.0,0.0,0.0,2.0,Didnt do too well in the charge station
323,Aran,qm77,red,1,6657,true,5H,0.0,1.0,Engage,Engage,,5Lcube|4Lcube|3Lcube|2Lcube|2H|1Lcube,0.0,,None,Park,,,0.0,0.0,0.0,0.0,0.0,
324,Blen,qm77,red,2,7072,true,,1.0,1.0,None,,,8Lcube|6Lcube|5Lcube|5M|4Lcube|2M|1Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
325,Arav,qm78,blue,2,857,true,1H|2H,1.0,1.0,None,None,,3M|3H|5Lcone|6M|6H,0.0,,Engage,Engage,5,,0.0,0.0,0.0,0.0,4.0,
326,Amogh,qm78,blue,3,3161,true,8M|9M,0.0,0.0,None,,,1Lcube|1M|2M|5M|5H|8H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,2.0,
327,Nikhil,qm78,blue,1,4944,true,4H,0.0,0.0,Engage,Engage,,5Lcube|6Lcone|6M|7H|9M,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
328,Aran,qm78,red,1,3039,false,9H|8H|1M,0.0,1.0,None,None,,5M|3H|2Lcube|2M|1Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
329,Blen,qm78,red,2,4143,true,4H,0.0,1.0,Engage,Engage,,8Lcube|7Lcube|7M|6M|6H|4M|1H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
330,alexander,qm78,red,3,4663,true,2H,0.0,1.0,None,None,Slow,9M|8M|7H,0.0,,Engage,Engage,,Triple Engage,0.0,0.0,0.0,0.0,4.0,Pushed into foul by 4944| otherwise was good at driving
331,Amogh,qm79,blue,3,3218,true,,0.0,0.0,None,,,1Lcube|2Lcube|2H|3Lcube|3H,1.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
332,Nikhil,qm79,blue,1,4112,true,1H,0.0,1.0,None,None,,7Lcube|7H|8Lcube|9Lcone,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
333,Arav,qm79,blue,2,7428,true,5H,0.0,1.0,Engage,Engage,,2Lcube|5M|6Lcone|8H,0.0,,Engage,Engage,6,,0.0,0.0,0.0,0.0,2.0,
334,Aran,qm79,red,1,494,true,9H|8Lcube,0.0,1.0,None,None,,5M|3Lcube|3H|2M|1M|1H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
335,alexander,qm79,red,3,503,true,2H|1Lcube,0.0,1.0,None,None,,9Lcube|9M|8M|8H|7M|7H|6Lcube,0.0,,Engage,Engage,,Triple Engage,0.0,0.0,0.0,0.0,4.0,
336,Blen,qm79,red,2,3478,true,4H,0.0,1.0,Engage,Engage,,6M|6H|5Lcone|5M|5H,1.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
337,Nikhil ,qm8,blue,1,2960,true,5H,0.0,0.0,Engage,Engage,,1Lcone|1H|4H|6H|7H|9M|9M,1.0,,Engage,Engage,3,,0.0,0.0,0.0,0.0,4.0,
338,Shashwat ,qm8,blue,2,6431,true,,0.0,0.0,None,None,Crossed centerline,,0.0,Intake broken,None,Park,,,0.0,0.0,0.0,0.0,2.0,
339,sarah,qm8,blue,3,8016,true,2H,0.0,0.0,None,None,,1M|2Lcube|2M|3M,0.0,,Engage,,9,,0.0,0.0,0.0,0.0,2.0,
340,Sydney,qm8,red,1,3218,true,4Lcube|1H,0.0,1.0,None,None,,5M|5H|4M|4H|3H|2H,0.0,,Engage,Engage,5,,0.0,0.0,0.0,0.0,4.0,
341,Blen,qm8,red,2,4419,true,9H|6Lcube,0.0,1.0,None,,,|8Lcube|8H|7H|6H|3Lcube|1Lcube,0.0,,Engage,Engage,4,,0.0,0.0,0.0,0.0,0.0,deflated a cube 
342,alexander,qm8,red,3,7072,true,,1.0,1.0,Engage,Dock,,9Lcube|6Lcube|5Lcube,0.0,,Engage,Engage,,Triple Engage,0.0,0.0,20.0,3.0,2.0,
343,Nikhil,qm80,blue,1,179,true,,1.0,1.0,None,None,,1M|4M|6M|7H|8Lcone|9M|9H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,5.0,
344,Arav and Amogh,qm80,blue,2,4099,true,1H,0.5,0.0,None,None, | ,2M|2H|3H|5Lcube|5M|7Lcube|8Lcube|8M|8H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.5, | 
345,Aran,qm80,red,1,177,true,2Lcone,2.0,1.0,None,None,,6Lcube|6M|4M|4H|2H|1H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
346,Blen,qm80,red,2,1816,true,6H,0.0,1.0,Engage,,,7M|7H|6M|5H|4H,0.0,takes a while to align cone ,Engage,Park,,,0.0,0.0,0.0,0.0,0.0,
347,alexander,qm80,red,3,8717,true,8H,0.0,1.0,None,None,,9Lcube|8Lcube,1.0,,Engage,None,,,0.0,1.0,0.0,0.0,2.0,
348,Arav,qm81,blue,2,3184,true,1H,1.0,1.0,None,None,,1M|2M|2H|3M|3H|4H,0.0,,Engage,Park,,,0.0,1.0,0.0,0.0,4.0,
349,Amogh,qm81,blue,3,6431,true,2Lcube,0.0,1.0,None,None,,,0.0,,None,None,,,0.0,0.0,60.0,2.0,2.0,
350,Nikhil ,qm81,blue,1,8592,true,6H,0.0,0.0,Engage,Engage,,5Lcube|5H|7M|7H|8H|9M|9M,0.0,,Engage,None,,,0.0,0.0,0.0,0.0,3.0,
351,Aran,qm81,red,1,4909,true,1Lcube|1H,0.0,1.0,None,None,,5H|4M|4H|3M|3H|2M|2H|1M,0.0,,None,Park,,,0.0,0.0,0.0,0.0,0.0,
352,alexander,qm81,red,3,6817,true,8H,0.0,1.0,None,None,Slow,,0.0,,Engage,Engage,,Double Engage,0.0,1.0,100.0,1.0,1.0,
353,Blen,qm81,red,2,9140,true,5H,0.0,1.0,Engage,Engage,,9M|8M|7M|6M,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
354,Nikhil,qm82,blue,1,5135,true,2H,0.0,0.0,Engage,Engage,,7Lcone|9Lcone,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,2.0,
355,Arav,qm82,blue,2,8015,true,,1.0,1.0,None,None,,1Lcube|3Lcone|5Lcone|6Lcone,0.0,,Engage,Engage,7,,0.0,1.0,0.0,0.0,0.0,
356,Amogh,qm82,blue,3,9030,false,8H,0.0,1.0,None,,,2Lcube|5Lcube|6Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
357,Blen,qm82,red,2,5172,true,5Lcube,0.0,0.0,None,,,6M|6H|4M|3M,1.0,struggles with realigning cones to place on high nodes ,None,Park,,,0.0,0.0,0.0,0.0,0.0,
358,alexander,qm82,red,3,9023,false,,0.0,0.0,None,None,,,0.0,,None,,,,0.0,0.0,0.0,0.0,0.0,Robot was not on the field
359,Aran,qm82,red,1,9126,true,1H,0.0,1.0,None,None,,5Lcube|5M|2M|1Lcube,1.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
360,Arav,qm83,blue,2,195,true,5H|9H,0.0,1.0,Engage,None,,,0.0,Tipped,None,None,,,0.0,1.0,0.0,0.0,2.0,
361,Amogh,qm83,blue,3,4069,true,1H|2H,0.0,1.0,None,None,,3H|4H|5H|6H|7H,0.0,,None,,,,0.0,0.0,0.0,0.0,0.0,
362,Nikhil,qm83,blue,1,9062,true,5Lcone,0.0,0.0,None,None,,,0.0,Didn't play much this round tried helping teammate 195 back up and radio lost connection ,None,None,,,1.0,0.0,0.0,0.0,1.0,
363,Blen,qm83,red,2,1466,true,5H,0.0,1.0,Engage,Engage,,6M|5M|4M|3M|1Lcone|1M,0.0,,None,Park,,,0.0,0.0,0.0,0.0,0.0,
364,alexander,qm83,red,3,1836,true,9Lcube|8Lcube,0.0,1.0,None,None,,7Lcube|6Lcube|5Lcube|4Lcube|2Lcube,0.0,,Engage,None,,,0.0,0.0,0.0,0.0,2.0,Disabled 195
365,Aran,qm83,red,1,4905,true,2M|2H,0.0,1.0,None,None,,6H|4H|3Lcone|3H|1H,0.0,,Engage,Dock,,,0.0,0.0,0.0,0.0,4.0,
366,Joshua,qm84,blue,2,3538,true,1Lcone|2Lcube|5M,0.0,1.0,None,,,1M|1H|3H|4H|5H|6M|6H|7M|7H,0.0,,Engage,Engage,5,Double engage ,0.0,0.0,0.0,0.0,5.0,Needs space to cycle quickly
367,paul,qm84,blue,3,8016,true,8H,0.0,1.0,None,,,1M|2Lcone|2H|3M,0.0,,Engage,Engage,3,,0.0,0.0,0.0,0.0,2.0,
368,darren,qm84,red,3,900,true,1Lcone,1.0,1.0,None,,1 cone aimed for high and missed,9Lcube|9H|8Lcube|7Lcone|7H|6Lcone|3Lcube,1.0,1 cone high missed,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
369,Blen,qm84,red,1,3940,true,8H,0.0,1.0,None,,,3H|2H|1Lcone|1H,1.0,cubes and cones fell out of intake arm,Engage,Engage,,their intake  dropped game pieces multiple times ,0.0,0.0,0.0,0.0,0.0,
370,Adrian,qm84,red,2,9084,true,6H,0.0,1.0,Engage,Engage,,6M|5Lcube|5M|5H|4Lcube|4M|4H,0.0,,Engage,Engage,3.9,,0.0,0.0,0.0,0.0,5.0,
371,Shashwat,qm9,blue,2,1836,false,1Lcube,1.0,1.0,None,None,,2Lcube|3Lcube|4Lcube|5Lcube|6Lcube|7Lcube|8Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,3.0,
372,Nikhil,qm9,blue,1,4522,true,8Lcube|9Lcone,2.0,1.0,None,,,1H|3H|4M|4H|6H|7H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,3.0,
373,sarah,qm9,blue,3,5135,true,5H,0.0,1.0,Engage,Engage,,1Lcube|2M|2H|5M|8Lcube|8M|8H,2.0,,Engage,Engage,8,,0.0,0.0,0.0,0.0,0.0,
374,Sydney,qm9,red,1,1746,true,2H,0.0,1.0,None,None,,5M|4H|3H|2Lcube|2M|1Lcube|1M|1H,0.0,,Engage,Engage,5,,0.0,0.0,0.0,0.0,4.0,
375,alexander,qm9,red,3,3039,true,9H|8H,0.0,1.0,None,None,,9Lcone|9M|9H|9H|8Lcube|8M|7Lcube|7M|7H|6Lcube|6H|4Lcone,0.0,,None,None,,,0.0,0.0,0.0,0.0,4.0,
376,Eckart,qm85,blue,1,5338,true,1H,0.0,false,None,None,,3M|6Lcone|6M|7M|9M,0.0,,Engage,Park,,Not enough time to dock,false,false,0.0,0.0,0.0,
377,Eckart,qm84,blue,1,5274,true,5M,0.0,true,Engage,Engage,,6Lcube|7Lcube|7M|8Lcube|8M|9M,0.0,,None,None,,Easily had time to park but for some reason did not even though space available ,false,false,0.0,0.0,0.0,
378,paul,qm85,blue,3,6657,true,5H,0.0,true,Engage,Engage,,2M|5M|8M|8H,2.0,,None,,,,false,false,0.0,0.0,0.0,
379,paul,qm55,blue,3,5553,true,,0.0,false,None,,,1H|3H|4H|5H|6H,0.0,,Engage,Dock,5,,false,false,0.0,0.0,1.0,
380,Adrian,qm85,red,2,1538,true,8H,0.0,true,None,,,9H|7H|6Lcone|6H|5Lcone|4M|3M|3H|1H,0.0,,None,None,,,false,false,0.0,0.0,5.0,
381,aarav,qm85,red,1,1156,true,,0.0,true,Engage,Engage,,8M|5M|5H|2Lcube|2M,0.0,,None,None,,,false,false,0.0,0.0,4.0,
382,Joshua,qm85,blue,2,5990,true,9H,1.0,true,None,,attempted double auto,3H|4H|6H|7H|8H|9M,0.0,Bumps into teammates while traversing field Takes some time to score,Engage,Dock,6,,false,false,20.0,3.0,4.0,Sloppy driving
383,Agneya,qm85,red,2,1538,true,8H|7H,0.0,true,None,None,,7H|6Lcone|6H|4M|4H|3M|3H|1H,0.0,,None,None,,,false,false,0.0,0.0,5.0,
384,darren,qm85,red,3,7617,true,1M,0.0,true,None,,failed 1+1,9M|7M|6M|2H,1.0,,Engage,Engage,,,false,false,0.0,0.0,2.0,
